draft_year,draft_round,draft_pick,draft_team,draft_pos,college,draft_age,pfr_id,pid
2017,6,209,WAS,WR,Georgia St.,22.0,DaviRo00,
2017,6,215,DET,QB,Miami (FL),22.0,KaayBr00,
2017,7,219,MIN,WR,Miami (FL),23.0,ColeSt00,
2017,7,226,SEA,WR,East Central (OK),22.0,MoorDa03,P1285
2017,7,237,MIA,WR,Virginia Tech,21.0,FordIs00,
2017,7,238,GNB,RB,Utah St.,23.0,MaysDe00,
2017,7,239,DAL,WR,Ohio St.,21.0,BrowNo00,P1502
2017,7,240,JAX,FB,Miami (FL),23.0,WillMa09,
2017,7,241,TEN,RB,California,22.0,MuhaKh00,
2017,7,242,OAK,RB,North Carolina,21.0,HoodEl00,
2017,7,247,GNB,WR,LSU,21.0,DuprMa01,
2017,7,249,SEA,RB,Oklahoma St.,22.0,CarsCh00,P1260
2017,7,251,CIN,TE,Buffalo,23.0,SchrMa00,
2017,7,252,CLE,RB,North Carolina St.,23.0,DayeMa00,
2017,7,253,DEN,QB,Mississippi,23.0,KellCh00,
2018,1,1,CLE,QB,Oklahoma,23.0,MayfBa00,P1256
2018,1,2,NYG,RB,Penn St.,21.0,BarkSa00,P1254
2018,1,3,NYJ,QB,USC,21.0,DarnSa00,P1263
2018,1,7,BUF,QB,Wyoming,22.0,AlleJo02,P1258
2018,1,10,ARI,QB,UCLA,21.0,RoseJo01,P1279
2018,1,24,CAR,WR,Maryland,21.0,MoorD.00,P1266
2018,1,25,BAL,TE,South Carolina,25.0,HursHa00,P1358
2018,1,26,ATL,WR,Alabama,23.0,RidlCa00,P1259
2018,1,27,SEA,RB,San Diego St.,22.0,PennRa00,P1307
2018,1,31,NWE,RB,Georgia,23.0,MichSo00,P1268
2018,1,32,BAL,QB,Louisville,21.0,JackLa00,P1265
2018,2,35,CLE,RB,Georgia,22.0,ChubNi00,P1261
2018,2,38,TAM,RB,USC,21.0,JoneRo01,P1332
2018,2,40,DEN,WR,SMU,22.0,SuttCo00,P1271
2018,2,42,MIA,TE,Penn St.,22.0,GesiMi00,P1337
2018,2,43,DET,RB,Auburn,21.0,JohnKe06,P1267
2018,2,44,SFO,WR,Washington,22.0,PettDa00,P1283
2018,2,47,ARI,WR,Texas A&M,21.0,KirkCh01,P1273
2018,2,49,PHI,TE,South Dakota St.,23.0,GoedDa00,P1291
2018,2,51,CHI,WR,Memphis,23.0,MillAn02,P1275
2018,2,59,WAS,RB,LSU,21.0,GuicDe00,P1378
2018,2,60,PIT,WR,Oklahoma St.,22.0,WashJa00,P1339
2018,2,61,JAX,WR,LSU,21.0,CharDJ00,P1320
2018,3,71,DEN,RB,Oregon,22.0,FreeRo00,P1284
2018,3,76,PIT,QB,Oklahoma St.,23.0,RudoMa00,P1343
2018,3,81,DAL,WR,Colorado St.,22.0,GallMi00,P1290
2018,3,86,BAL,TE,Oklahoma,23.0,AndrMa00,P1281
2018,3,91,NOR,WR,Central Florida,22.0,SmitTr03,P1286
2018,3,98,HOU,TE,Central Florida,26.0,AkinJo00,P1352
2018,4,101,CAR,TE,Indiana,22.0,ThomIa00,P1299
2018,4,103,HOU,WR,Texas Tech,21.0,CoutKe00,P1314
2018,4,104,IND,RB,North Carolina St.,21.0,HineNy00,P1264
2018,4,105,CLE,WR,Florida,21.0,CallAn00,P1272
2018,4,107,NYJ,TE,Miami (FL),22.0,HernCh00,P1278
2018,4,108,NYG,QB,Richmond,23.0,LaulKy00,
2018,4,112,CIN,RB,Miami (FL),21.0,WaltMa00,
2018,4,113,DEN,WR,Penn St.,23.0,HamiDa01,P1310
2018,4,120,SEA,TE,Washington,22.0,DissWi00,P1363
2018,4,123,MIA,TE,Notre Dame,23.0,SmytDu00,P1482
2018,4,126,ATL,RB,Southern Miss,22.0,SmitIt00,P1289
2018,4,131,MIA,RB,Arizona St.,22.0,BallKa00,P1413
2018,4,132,BAL,WR,New Mexico St.,23.0,ScotJa02,
2018,4,133,GNB,WR,Missouri,23.0,MoorJM00,
2018,4,134,ARI,RB,Fordham,22.0,EdmoCh00,P1313
2018,4,137,DAL,TE,Stanford,22.0,SchuDa00,P1399
2018,5,144,TAM,WR,Pennsylvania,22.0,WatsJu01,P1577
2018,5,156,DEN,TE,Wisconsin,23.0,FumaTr00,
2018,5,157,MIN,TE,Central Michigan,23.0,ConkTy00,P1449
2018,5,159,IND,WR,Northern Iowa,22.0,FounDa00,
2018,5,162,BAL,WR,UCLA,21.0,LaslJo00,
2018,5,165,PIT,TE,North Carolina St.,22.0,SamuJa00,P1293
2018,5,169,IND,RB,Mississippi,24.0,WilkJo01,
2018,5,171,DAL,QB,Western Kentucky,23.0,WhitMi01,
2018,5,174,GNB,WR,South Florida,23.0,ValdMa00,P1280
2018,6,175,CLE,WR,Texas A&M,23.0,RatlDa00,
2018,6,176,LAR,RB,Tennessee,21.0,KellJo00,
2018,6,185,IND,WR,Clemson,22.0,CainDe00,
2018,6,187,BUF,WR,Clemson,21.0,McClRa00,P1484
2018,6,191,LAC,WR,Texas Tech,24.0,CantDy00,
2018,6,194,ATL,WR,LSU,22.0,GageRu00,P1347
2018,6,196,KAN,WR,Central Arkansas,22.0,SmitTr04,
2018,6,199,TEN,QB,Washington St.,23.0,FalkLu00,
2018,6,201,NOR,RB,Louisiana Tech,23.0,ScotBo02,P1348
2018,6,203,JAX,QB,Nebraska,23.0,LeexTa00,
2018,6,204,NYJ,RB,Virginia St.,24.0,CannTr00,
2018,6,207,GNB,WR,Notre Dame,21.0,St.BEq00,P1528
2018,6,208,DAL,WR,Boise St.,22.0,WilsCe01,P1448
2018,6,210,NWE,WR,Miami (FL),22.0,BerrBr00,P1410
2018,6,211,HOU,TE,Mississippi St.,22.0,ThomJo05,P1311
2018,7,219,NWE,QB,LSU,24.0,EtliDa00,
2018,7,220,SEA,QB,Florida International,22.0,McGoAl00,
2018,7,224,CHI,WR,Georgia,23.0,WimsJa00,
2018,7,226,DEN,RB,Arkansas,24.0,WillDa011,
2018,7,228,OAK,WR,Oklahoma St.,23.0,AtemMa00,
2018,7,236,DAL,RB,Alabama,23.0,ScarBo01,
2018,7,237,DET,RB,San Diego St.,22.0,BawdNi00,
2018,7,240,SFO,WR,Middle Tenn. St.,23.0,JameRi00,P1428
2018,7,249,CIN,QB,Toledo,23.0,WoodLo00,
2018,7,250,NWE,TE,Florida St.,22.0,IzzoRy00,
2018,7,251,LAC,RB,Northwestern,22.0,JackJu01,P1317
2018,7,253,CIN,WR,Florida St.,21.0,TateAu00,P1346
2018,7,255,BUF,WR,North Carolina,22.0,ProeAu00,
2018,7,256,WAS,WR,SMU,22.0,QuinTr00,
2019,1,1,ARI,QB,Oklahoma,22.0,MurrKy00,P1318
2019,1,6,NYG,QB,Duke,22.0,JoneDa05,P1324
2019,1,8,DET,TE,Iowa,22.0,HockTJ00,P1354
2019,1,15,WAS,QB,Ohio St.,22.0,HaskDw00,P1359
2019,1,20,DEN,TE,Iowa,21.0,FantNo00,P1341
2019,1,24,OAK,RB,Alabama,21.0,JacoJo01,P1326
2019,1,25,BAL,WR,Oklahoma,22.0,BrowMa04,P1336
2019,1,32,NWE,WR,Arizona St.,21.0,HarrNK00,P1424
2019,2,36,SFO,WR,South Carolina,23.0,SamuDe00,P1327
2019,2,42,DEN,QB,Missouri,22.0,LockDr00,P1368
2019,2,50,MIN,TE,Alabama,21.0,SmitIr01,P1356
2019,2,51,TEN,WR,Mississippi,22.0,BrowAJ00,P1323
2019,2,52,CIN,TE,Washington,23.0,SampDr00,P1423
2019,2,53,PHI,RB,Penn St.,22.0,SandMi01,P1322
2019,2,56,KAN,WR,Georgia,21.0,HardMe00,P1340
2019,2,57,PHI,WR,Stanford,22.0,ArceJJ00,
2019,2,59,IND,WR,Ohio St.,22.0,CampPa00,P1496
2019,2,62,ARI,WR,Massachusetts,22.0,IsabAn00,
2019,2,64,SEA,WR,Mississippi,21.0,MetcDK00,P1328
2019,3,66,PIT,WR,Toledo,23.0,JohnDi01,P1334
2019,3,67,SFO,WR,Baylor,23.0,HurdJa00,
2019,3,69,JAX,TE,San Jose St.,22.0,OlivJo00,P1643
2019,3,70,LAR,RB,Memphis,22.0,HendDa00,P1403
2019,3,73,CHI,RB,Iowa St.,22.0,MontDa01,P1330
2019,3,74,BUF,RB,Florida Atlantic,22.0,SingDe00,P1335
2019,3,75,GNB,TE,Texas A&M,23.0,SterJa00,
2019,3,76,WAS,WR,Ohio St.,23.0,McLaTe00,P1325
2019,3,86,HOU,TE,San Diego St.,22.0,WarrKa00,
2019,3,87,NWE,RB,Alabama,22.0,HarrDa06,P1414
2019,3,93,BAL,WR,Notre Dame,22.0,BoykMi00,P1425
2019,3,96,BUF,TE,Mississippi,22.0,KnoxDa00,P1355
2019,3,100,CAR,QB,West Virginia,24.0,GrieWi00,
2019,3,102,MIN,RB,Boise St.,21.0,MattAl01,P1365
2019,4,103,ARI,WR,Iowa St.,23.0,ButlHa00,
2019,4,104,CIN,QB,North Carolina St.,24.0,FinlRy00,
2019,4,112,WAS,RB,Stanford,22.0,LoveBr00,
2019,4,113,BAL,RB,Oklahoma St.,21.0,HillJu00,P1566
2019,4,120,SEA,WR,West Virginia,22.0,JennGa00,
2019,4,121,NYJ,TE,West Virginia,23.0,WescTr00,
2019,4,122,PIT,RB,Kentucky,21.0,SnelBe00,P1377
2019,4,126,CHI,WR,Georgia,23.0,RidlRi00,
2019,4,128,DAL,RB,Memphis,22.0,PollTo00,P1353
2019,4,133,NWE,QB,Auburn,23.0,StidJa00,
2019,4,137,OAK,TE,LSU,22.0,MoreFo00,P1366
2019,5,140,JAX,RB,Temple,22.0,ArmsRy00,
2019,5,141,PIT,TE,Michigan,22.0,GentZa00,
2019,5,149,OAK,WR,Clemson,23.0,RenfHu00,P1338
2019,5,152,ATL,RB,Pittsburgh,22.0,OlliQa00,
2019,5,154,CAR,RB,Florida,23.0,ScarJo00,
2019,5,166,LAC,QB,North Dakota St.,23.0,SticEa00,P1593
2019,5,167,PHI,QB,Northwestern,24.0,ThorCl00,
2019,5,171,NYG,WR,Auburn,22.0,SlayDa01,P1331
2019,6,174,ARI,WR,Fresno St.,22.0,JohnKe07,
2019,6,176,SFO,TE,Stanford,22.0,SmitKa00,P1360
2019,6,178,JAX,QB,Washington St.,23.0,MinsGa00,P1319
2019,6,182,CIN,RB,Texas A&M,21.0,WillTr06,
2019,6,184,DET,WR,Old Dominion,23.0,FulgTr00,P1404
2019,6,186,DET,RB,Maryland,21.0,JohnTy02,P1374
2019,6,187,DEN,WR,Colorado,23.0,WinfJu00,
2019,6,194,GNB,RB,Notre Dame,22.0,WillDe07,
2019,6,197,BAL,QB,Penn St.,24.0,McSoTr00,
2019,6,203,ATL,WR,La-Monroe,23.0,GreeMa02,
2019,6,204,SEA,RB,Miami (FL),21.0,HomeTr00,
2019,6,206,WAS,WR,North Carolina St.,22.0,HarmKe00,P1371
2019,6,208,TAM,WR,Bowling Green,22.0,MillSc01,P1406
2019,6,211,CIN,RB,Oklahoma,22.0,AndeRo02,
2019,6,214,KAN,RB,Utah St.,22.0,ThomDa06,
2019,7,218,DAL,RB,Ohio St.,22.0,WebeMi00,
2019,7,220,HOU,RB,Texas A&M,24.0,GillCu00,
2019,7,222,CHI,RB,Florida Atlantic,22.0,WhytKe00,
2019,7,224,DET,TE,Georgia,22.0,NautIs00,
2019,7,228,BUF,TE,Boston Col.,24.0,SweeTo00,
2019,7,231,NOR,TE,Notre Dame,22.0,MackAl00,
2019,7,233,MIA,RB,Auburn,23.0,CoxxCh01,
2019,7,234,MIA,RB,Washington,22.0,GaskMy00,P1394
2019,7,236,SEA,WR,Hawaii,25.0,UrsuJo00,
2019,7,237,CAR,WR,Georgia,22.0,GodwTe00,
2019,7,239,MIN,WR,Oregon,22.0,MitcDi00,
2019,7,247,MIN,WR,Colorado St.,22.0,JohnOl00,P1357
2019,7,254,ARI,TE,UCLA,23.0,WilsCa00,
2020,1,1,CIN,QB,LSU,23.0,BurrJo01,P1392
2020,1,5,MIA,QB,Alabama,22.0,TagoTu00,P1402
2020,1,6,LAC,QB,Oregon,22.0,HerbJu00,P1379
2020,1,12,LVR,WR,Alabama,21.0,RuggHe00,P1418
2020,1,15,DEN,WR,Alabama,21.0,JeudJe00,P1396
2020,1,17,DAL,WR,Oklahoma,21.0,LambCe00,P1383
2020,1,21,PHI,WR,TCU,21.0,ReagJa00,P1416
2020,1,22,MIN,WR,LSU,21.0,JeffJu00,P1380
2020,1,25,SFO,WR,Arizona St.,22.0,AiyuBr00,P1388
2020,1,26,GNB,QB,Utah St.,21.0,LoveJo03,P1537
2020,1,32,KAN,RB,LSU,21.0,EdwaCl00,P1391
2020,2,33,CIN,WR,Clemson,21.0,HiggTe00,P1386
2020,2,34,IND,WR,USC,22.0,PittMi01,P1409
2020,2,35,DET,RB,Georgia,21.0,SwifDA00,P1387
2020,2,41,IND,RB,Wisconsin,21.0,TaylJo02,P1381
2020,2,42,JAX,WR,Colorado,21.0,ShenLa00,P1397
2020,2,43,CHI,TE,Notre Dame,21.0,KmetCo00,P1456
2020,2,46,DEN,WR,Penn St.,21.0,HamlKJ00,P1415
2020,2,49,PIT,WR,Notre Dame,22.0,ClayCh01,P1384
2020,2,52,LAR,RB,Florida St.,21.0,AkerCa00,P1407
2020,2,53,PHI,QB,Oklahoma,22.0,HurtJa00,P1405
2020,2,55,BAL,RB,Ohio St.,21.0,DobbJK00,P1393
2020,2,57,LAR,WR,Florida,24.0,JeffVa00,P1440
2020,2,59,NYJ,WR,Baylor,22.0,MimsDe00,
2020,2,62,GNB,RB,Boston Col.,22.0,DillAJ00,P1437
2020,3,66,WAS,RB,Memphis,22.0,GibsAn00,P1385
2020,3,76,TAM,RB,Illinois,23.0,VaugKe00,
2020,3,80,LVR,WR,Kentucky,22.0,BowdLy00,
2020,3,81,LVR,WR,South Carolina,21.0,EdwaBr01,P1461
2020,3,86,BUF,RB,Utah,22.0,MossZa00,P1408
2020,3,91,NWE,TE,UCLA,23.0,AsiaDe00,
2020,3,92,BAL,WR,Texas,22.0,DuveDe00,P1472
2020,3,93,TEN,RB,Appalachian St.,22.0,EvanDa02,
2020,3,94,GNB,TE,Cincinnati,23.0,DeguJo00,
2020,3,101,NWE,TE,Virginia Tech,21.0,KeenDa00,
2020,3,105,NOR,TE,Dayton,23.0,TrauAd00,P1596
2020,4,112,LAC,RB,UCLA,22.0,KellJo01,P1420
2020,4,115,CLE,TE,Florida Atlantic,22.0,BryaHa00,P1532
2020,4,118,DEN,TE,Missouri,22.0,OkwuAl00,P1477
2020,4,120,NYJ,RB,Florida,22.0,PeriLa00,
2020,4,122,IND,QB,Washington,22.0,EasoJa00,
2020,4,124,PIT,RB,Maryland,22.0,McFaAn00,
2020,4,125,NYJ,QB,Florida International,23.0,MorgJa00,
2020,4,128,BUF,WR,Central Florida,21.0,DaviGa01,P1401
2020,4,133,SEA,TE,Stanford,21.0,ParkCo02,P1526
2020,4,136,LAR,TE,Purdue,23.0,HopkBr01,
2020,4,142,WAS,WR,Liberty,22.0,GandAn00,
2020,4,144,SEA,RB,Miami (FL),21.0,DallDe00,
2020,5,151,LAC,WR,Virginia,22.0,ReedJo03,
2020,5,161,TAM,WR,Minnesota,22.0,JohnTy00,P1481
2020,5,165,JAX,WR,Texas,22.0,JohnCo01,
2020,5,166,DET,WR,Wisconsin,22.0,CephQu00,P1427
2020,5,167,BUF,QB,Georgia,22.0,FromJa00,
2020,5,168,PHI,WR,Boise St.,24.0,HighJo00,
2020,5,171,HOU,WR,Rhode Island,21.0,CoulIs00,
2020,5,172,DET,RB,New Mexico St.,22.0,HuntJa01,
2020,5,173,CHI,WR,Tulane,22.0,MoonDa00,P1398
2020,5,176,MIN,WR,Miami (FL),23.0,OsboKJ00,P1442
2020,6,187,CLE,WR,Michigan,21.0,PeopDo00,P1460
2020,6,189,JAX,QB,Oregon St.,24.0,LutoJa00,
2020,6,190,SFO,TE,Georgia,22.0,WoerCh00,
2020,6,200,PHI,WR,Southern Miss,22.0,WatkQu00,P1457
2020,6,201,BAL,WR,SMU,23.0,ProcJa00,
2020,6,206,JAX,TE,Georgia Tech,23.0,DaviTy02,
2020,6,207,BUF,WR,Oregon St.,21.0,HodgIs00,P1510
2020,6,212,IND,WR,Washington St.,22.0,PatmDe00,
2020,6,214,SEA,WR,Florida,22.0,SwaiFr00,P1470
2020,7,217,SFO,WR,Tennessee,23.0,JennJa00,P1475
2020,7,220,LAC,WR,Ohio St.,22.0,HillKJ00,
2020,7,222,ARI,RB,Arizona St.,21.0,BenjEn00,P1516
2020,7,224,TEN,QB,Hawaii,22.0,McDoCo00,
2020,7,231,DAL,QB,James Madison,23.0,DiNuBe00,
2020,7,240,NOR,QB,Mississippi St.,23.0,StevTo01,
2020,7,244,MIN,QB,Iowa,23.0,StanNa00,
2020,7,245,TAM,RB,Louisiana,22.0,CalaRa00,
2020,7,246,MIA,RB,Navy,23.0,PerrMa00,
2020,7,251,SEA,TE,LSU,23.0,SullSt00,
2020,7,252,DEN,WR,Florida,22.0,ClevTy00,
2021,1,1,JAX,QB,Clemson,21.0,LawrTr00,P1436
2021,1,2,NYJ,QB,BYU,22.0,WilsZa00,P1445
2021,1,3,SFO,QB,North Dakota St.,21.0,LancTr00,
2021,1,4,ATL,TE,Florida,20.0,PittKy00,P1439
2021,1,5,CIN,WR,LSU,21.0,ChasJa00,P1429
2021,1,6,MIA,WR,Alabama,22.0,WaddJa00,P1431
2021,1,10,PHI,WR,Alabama,22.0,SmitDe07,P1438
2021,1,11,CHI,QB,Ohio St.,22.0,FielJu00,P1454
2021,1,15,NWE,QB,Alabama,23.0,JoneMa05,P1433
2021,1,20,NYG,WR,Florida,22.0,ToneKa00,P1474
2021,1,24,PIT,RB,Alabama,23.0,HarrNa00,P1430
2021,1,25,JAX,RB,Clemson,22.0,EtieTr00,P1486
2021,1,27,BAL,WR,Minnesota,21.0,BateRa00,P1465
2021,2,34,NYJ,WR,Mississippi,21.0,MoorEl00,P1450
2021,2,35,DEN,RB,North Carolina,21.0,WillJa10,P1435
2021,2,49,ARI,WR,Purdue,21.0,MoorRo02,P1462
2021,2,55,PIT,TE,Penn St.,22.0,FreiPa00,P1447
2021,2,56,SEA,WR,Western Michigan,24.0,EskrDW00,
2021,2,57,LAR,WR,Louisville,21.0,AtweTu00,P1531
2021,2,59,CAR,WR,LSU,21.0,MarsTe00,P1521
2021,2,64,TAM,QB,Florida,23.0,TrasKy00,
2021,3,66,MIN,QB,Texas A&M,22.0,MondKe00,
2021,3,67,HOU,QB,Stanford,22.0,MillDa02,P1443
2021,3,77,LAC,WR,Tennessee,21.0,PalmJo00,P1467
2021,3,81,MIA,TE,Boston Col.,23.0,LongHu00,
2021,3,82,WAS,WR,North Carolina,21.0,BrowDy00,P1640
2021,3,83,CAR,TE,Notre Dame,21.0,TremTo00,P1597
2021,3,85,GNB,WR,Clemson,21.0,RodgAm00,
2021,3,88,SFO,RB,Ohio St.,22.0,SermTr00,
2021,3,89,HOU,WR,Michigan,22.0,CollNi00,P1471
2021,3,91,CLE,WR,Auburn,21.0,SchwAn00,
2021,3,97,LAC,TE,Georgia,22.0,McKiTr00,
2021,4,107,NYJ,RB,North Carolina,22.0,CartMi03,P1444
2021,4,109,TEN,WR,Louisville,23.0,FitzDe00,
2021,4,112,DET,WR,USC,21.0,StxxAm00,P1432
2021,4,119,MIN,RB,Iowa St.,23.0,NwanKe00,
2021,4,120,NWE,RB,Oklahoma,23.0,StevRh00,P1458
2021,4,124,WAS,TE,Boise St.,23.0,BateJo00,
2021,4,126,CAR,RB,Oklahoma St.,22.0,HubbCh01,P1451
2021,4,127,IND,TE,SMU,23.0,GranKy00,P1535
2021,4,129,TAM,WR,North Texas,22.0,DardJa00,
2021,4,131,BAL,WR,Oklahoma St.,22.0,WallTy00,
2021,4,133,NOR,QB,Notre Dame,23.0,BookIa00,
2021,4,141,LAR,WR,Central Florida,24.0,HarrJa03,
2021,5,145,JAX,TE,Ohio St.,23.0,FarrLu00,
2021,5,147,HOU,TE,Miami (FL),21.0,JordBr00,
2021,5,150,PHI,RB,Memphis,22.0,GainKe00,P1455
2021,5,157,MIN,WR,Iowa,22.0,SmitIh00,
2021,5,162,KAN,TE,Duke,22.0,GrayNo00,P1525
2021,5,168,MIN,TE,Central Missouri St.,23.0,DaviZa00,
2021,5,179,DAL,WR,Stanford,23.0,FehoSi00,
2021,5,181,KAN,WR,Clemson,23.0,PoweCo00,
2021,5,184,BAL,FB,Michigan,22.0,MasoBe00,
2021,6,187,ATL,WR,Arizona St.,23.0,DarbFr00,
2021,6,194,SFO,RB,Louisiana,23.0,MitcEl00,P1441
2021,6,196,NYG,RB,Arizona,22.0,BrigGa00,
2021,6,198,LAC,RB,Missouri,22.0,RounLa00,
2021,6,202,CIN,RB,Michigan,23.0,EvanCh02,
2021,6,203,BUF,WR,Houston,23.0,StevMa00,
2021,6,204,CAR,WR,South Carolina,22.0,SmitSh03,P1533
2021,6,205,TEN,WR,LSU,22.0,McMaRa00,
2021,6,209,JAX,WR,Georgia Tech,23.0,CampJa03,
2021,6,211,CLE,RB,UCLA,23.0,FeltDe00,
2021,6,217,CHI,RB,Virginia Tech,23.0,HerbKh00,P1476
2021,6,218,IND,QB,Texas,22.0,EhliSa00,
2021,6,219,DEN,WR,Auburn,21.0,WillSe00,
2021,6,221,CHI,WR,North Carolina,22.0,NewsDa00,
2021,7,229,IND,WR,Charleston (WV),24.0,StraMi03,
2021,7,233,LAR,RB,Maryland,23.0,FunkJa00,
2021,7,242,NWE,WR,Central Florida,23.0,NixoTr01,
2021,7,244,MIA,RB,Cincinnati,23.0,DoakGe00,
2021,7,249,LAR,WR,Notre Dame,24.0,SkowBe00,P1519
2021,7,255,NOR,WR,South Alabama,23.0,BakeKa00,
2021,7,256,GNB,RB,Mississippi St.,23.0,HillKy00,
2021,7,257,DET,RB,Oregon St.,21.0,JeffJe00,
2021,7,258,WAS,WR,BYU,22.0,MilnDa00,
2022,1,8,ATL,WR,USC,21.0,LondDr00,P1489
2022,1,10,NYJ,WR,Ohio St.,22.0,WilsGa00,P1485
2022,1,11,NOR,WR,Ohio St.,22.0,OlavCh00,P1488
2022,1,12,DET,WR,Alabama,21.0,WillJa11,P1579
2022,1,16,WAS,WR,Penn St.,22.0,DotsJa00,P1500
2022,1,18,TEN,WR,Arkansas,22.0,BurkTr00,P1512
2022,1,20,PIT,QB,Pittsburgh,24.0,PickKe00,P1495
2022,2,34,GNB,WR,North Dakota St.,23.0,WatsCh00,P1492
2022,2,36,NYJ,RB,Iowa St.,21.0,HallBr03,P1501
2022,2,41,SEA,RB,Michigan St.,21.0,WalkKe00,P1487
2022,2,43,NYG,WR,Kentucky,21.0,RobiWa01,P1561
2022,2,44,HOU,WR,Alabama,22.0,MetcJo00,P1688
2022,2,50,NWE,WR,Baylor,21.0,ThorTy00,P1527
2022,2,52,PIT,WR,Georgia,21.0,PickGe00,P1490
2022,2,53,IND,WR,Cincinnati,22.0,PierAl00,P1505
2022,2,54,KAN,WR,Western Michigan,21.0,MoorSk01,
2022,2,55,ARI,TE,Colorado St.,22.0,McBrTr01,P1534
2022,2,63,BUF,RB,Georgia,22.0,CookJa01,P1507
2022,3,71,CHI,WR,Tennessee,25.0,JoneVe00,
2022,3,73,IND,TE,Virginia,23.0,WoodJe01,P1523
2022,3,74,ATL,QB,Cincinnati,23.0,RiddDe00,P1552
2022,3,80,DEN,TE,UCLA,22.0,DulcGr00,P1517
2022,3,86,TEN,QB,Liberty,23.0,WillMa12,
2022,3,88,DAL,WR,South Alabama,23.0,TolbJa00,P1600
2022,3,91,TAM,RB,Arizona St.,23.0,WhitRa01,P1497
2022,3,93,SFO,RB,LSU,21.0,DaviTy03,
2022,3,94,CAR,QB,Mississippi,23.0,CorrMa00,
2022,3,98,WAS,RB,Alabama,23.0,RobiBr01,P1504
2022,3,99,CLE,WR,Purdue,21.0,BellDa02,
2022,3,101,NYJ,TE,Ohio St.,22.0,RuckJe00,
2022,3,105,SFO,WR,SMU,23.0,GrayDa02,
2022,4,106,TAM,TE,Washington,23.0,OttoCa00,P1514
2022,4,107,HOU,RB,Florida,22.0,PierDa01,P1491
2022,4,112,NYG,TE,San Diego St.,21.0,BellDa00,P1522
2022,4,122,LVR,RB,Georgia,22.0,WhitZa01,P1584
2022,4,123,LAC,RB,Texas A&M,21.0,SpilIs00,
2022,4,125,MIA,WR,Texas Tech,22.0,EzukEr00,
2022,4,127,NWE,RB,South Dakota St.,23.0,StroPi00,
2022,4,128,BAL,TE,Iowa St.,23.0,KolaCh00,
2022,4,129,DAL,TE,Wisconsin,23.0,FergJa00,P1553
2022,4,131,TEN,RB,Michigan,22.0,HaskHa00,
2022,4,132,GNB,WR,Nevada,22.0,DoubRo00,P1508
2022,4,137,NWE,QB,Western Kentucky,23.0,ZappBa00,P1592
2022,4,138,PIT,WR,Memphis,23.0,AustCa00,P1621
2022,4,139,BAL,TE,Coastal Carolina,22.0,LikeIs00,P1515
2022,4,143,TEN,TE,Maryland,22.0,OkonCh00,P1511
2022,5,144,WAS,QB,North Carolina,21.0,HoweSa00,P1540
2022,5,148,BUF,WR,Boise St.,22.0,ShakKh00,P1565
2022,5,149,WAS,TE,Nevada,22.0,TurnCo00,
2022,5,151,ATL,RB,BYU,22.0,AllgTy00,P1493
2022,5,154,JAX,RB,Mississippi,22.0,ConnSn00,
2022,5,156,CLE,RB,Cincinnati,22.0,FordJe00,P1548
2022,5,162,DEN,WR,Samford,23.0,WashMo00,
2022,5,163,TEN,WR,UCLA,23.0,PhilKy01,
2022,5,164,LAR,RB,Notre Dame,22.0,WillKy02,P1541
2022,5,169,MIN,RB,North Carolina,24.0,ChanTy01,P1572
2022,5,170,HOU,TE,Oregon St.,22.0,QuitTe00,
2022,5,177,DET,TE,Virginia Tech,23.0,MitcJa00,
2022,6,183,NWE,RB,South Carolina,21.0,HarrKe01,
2022,6,191,MIN,WR,Michigan St.,23.0,NailJa00,P1627
2022,6,192,IND,TE,Youngstown St.,24.0,OgleAn00,
2022,6,196,BAL,RB,Missouri,22.0,BadiTy00,
2022,6,198,PHI,TE,SMU,23.0,CalcGr00,P1646
2022,6,201,ARI,RB,USC,22.0,IngrKe01,
2022,6,202,CLE,WR,Oklahoma,22.0,WoodMi00,
2022,6,203,CHI,RB,Baylor,23.0,EbneTr00,
2022,6,208,PIT,TE,Michigan St.,23.0,HeywCo00,
2022,6,213,ATL,TE,Georgia,22.0,FitzJo00,
2022,6,218,TAM,TE,Minnesota,24.0,KiefKo00,
2022,7,227,MIN,TE,South Carolina,23.0,MuseNi00,
2022,7,229,SEA,WR,Rutgers,23.0,MeltBo00,
2022,7,233,SEA,WR,Lenoir-Rhyne,23.0,YounDa02,
2022,7,241,PIT,QB,South Dakota St.,25.0,OladCh00,
2022,7,247,MIA,QB,Kansas St.,25.0,ThomSk00,
2022,7,250,LVR,RB,UCLA,24.0,BrowBr06,
2022,7,251,KAN,RB,Rutgers,23.0,PachIs00,P1498
2022,7,258,GNB,WR,Nebraska,24.0,TourSa00,
2022,7,260,LAC,RB,Purdue,23.0,HorvZa00,
2022,7,262,SFO,QB,Iowa St.,22.0,PurdBr00,P1506
2023,1,1,CAR,QB,Alabama,22.0,YounBr01,P1556
2023,1,2,HOU,QB,Ohio St.,21.0,StroCJ00,P1539
2023,1,4,IND,QB,Florida,21.0,RichAn03,P1587
2023,1,8,ATL,RB,Texas,21.0,RobiBi01,P1542
2023,1,12,DET,RB,Alabama,21.0,GibbJa01,P1543
2023,1,20,SEA,WR,Ohio St.,21.0,SmitJa06,P1559
2023,1,21,LAC,WR,TCU,22.0,JohnQu02,P1574
2023,1,22,BAL,WR,Boston Col.,22.0,FlowZa00,P1549
